topic_id,round_id,cord_uid,relevancy
5,3.5,4sfgha4z,1
5,4.5,4sgs60e6,2
5,5.0,4skamxby,1
5,5.0,4tclonmi,2
5,1.5,4txctk7k,0
5,2.5,4u5yt7b7,0
5,3.5,4ulei2uh,1
5,4.0,4v42ezk8,1
5,3.5,4w6caxwu,1
5,2.5,4wn40ivq,1
5,2.0,4yecwdlo,0
5,1.0,4yuw7jo3,1
5,2.5,4zmqplz0,1
5,3.0,50jgbtnr,0
5,1.5,51b7hss1,0
5,4.0,52kqp9yw,0
5,2.0,52vzwax8,2
5,1.5,52zjm9jt,0
5,0.5,53l0yw16,2
5,3.5,542qbbgp,0
5,4.5,56yey6ka,0
5,3.0,581tchjw,2
5,4.0,598n91gb,1
5,3.5,5ba0alok,0
5,2.5,5be1ab4w,0
5,2.5,5bp2bmy4,1
5,1.0,5cw1ycyh,0
5,4.0,5duo9ffv,0
5,2.5,5e5846m4,1
5,1.0,5e7xrd1y,0
5,1.0,5ekdfers,0
5,5.0,5f5rqgiv,1
5,0.5,5f95gve3,2
5,1.5,5fbcjhqj,2
5,3.0,5fgbxwm3,0
5,1.0,5hpbjkft,2
5,1.5,5j4nt2qs,1
5,3.5,5jau2gjn,0
5,3.0,5lzzobl3,2
5,0.5,5ns1onkw,0
5,1.5,5o9bbspc,0
5,1.5,5pfusktn,0
5,4.5,5pt9jmyz,2
5,4.0,5s10b9zy,0
5,0.5,5szqfufh,2
5,1.5,5trqi9tp,2
5,1.5,5uhw5oam,0
5,1.0,5ule2x9w,0
5,4.5,5vgfliv0,1
5,3.5,5wvm70p3,2
5,3.5,5y8cc5eb,2
5,5.0,5yc5vgdw,1
5,3.0,5yvjbr5q,1
5,3.0,60516gav,2
5,5.0,60xeqgrf,1
5,2.5,60yn4hg7,0
5,3.0,61fmul8c,0
5,4.5,61gajzlr,0
5,5.0,61nwk2sg,2
5,1.5,61ta81iy,0
5,3.0,63gq2wu1,1
5,5.0,6470qlu1,2
5,1.0,647zcjgu,0
5,3.0,64y43o0y,1
5,1.5,651uz4ev,2
5,1.0,660ul4fb,0
5,1.0,662pfa61,2
5,4.0,66qle52a,1
5,1.5,679qfp2s,2
5,0.5,68sbqdi3,2
5,3.0,68wbeol7,1
5,4.5,6a4ds69d,0
5,2.0,6aouw8sb,1
5,1.5,6c1rnou3,0
5,2.0,6dq8xx7c,0
5,2.0,6dqy7tzc,2
5,3.0,6e9i4su7,0
5,2.0,6eggfavx,0
5,3.0,6f3up1h0,0
5,2.5,6fq07ifm,1
5,1.5,6g34qwer,2
5,4.5,6gshvem8,0
5,3.5,6hyrcq7y,0
5,2.0,6izmhty0,2
5,3.0,6kiiluon,2
5,1.0,6kpgt70s,0
5,4.0,6l87y6jg,2
5,1.5,6lh4jsor,0
5,3.5,6mqg4nb5,2
5,2.0,6nd9fmz3,0
5,2.0,6ne76rh1,1
5,5.0,6nh28ntv,2
5,5.0,6p7ve23b,1
5,2.0,6q9h5rpb,0
5,4.0,6qavhrob,1
5,4.0,6rqmc89u,1
5,4.5,6sdutr03,1
5,4.5,6tcho8u0,0
5,1.5,6tyda5p4,0
5,3.0,6u623i0w,2
5,4.0,6w13xo2a,0
5,4.0,6x2hhuj6,2
5,0.5,6xyipioz,0
5,1.0,6zk0ioep,2
5,1.5,71o6oig8,0
5,0.5,73a7uvyz,0
5,5.0,73inqtb9,0
5,4.0,74xvvwrw,1
5,1.0,75u57fw1,0
5,2.5,77cylm1o,1
5,4.0,77mw0dws,1
5,2.0,7897zxdm,0
5,4.5,7899iaku,0
5,5.0,78vo1jkc,0
5,3.0,78w5fafs,0
5,2.0,79uxm3bg,0
5,2.0,79v0hdi9,1
5,3.0,79xhb2bf,0
5,2.0,79yna07e,1
5,1.0,7aj3fx5u,0
5,1.5,7aotufm0,0
5,4.5,7ati571p,0
5,2.0,7cjm2yp0,0
5,1.5,7d07su5r,0
5,5.0,7dse0j98,1
5,1.0,7e8zlt3t,2
5,3.5,7elloeg9,0
5,2.0,7ew6lrvh,0
5,3.0,7fdcu2f0,1
5,2.5,7gm92gau,1
5,4.0,7gpqlz25,0
5,2.5,7gylvahd,2
5,3.0,7h2b1eku,2
5,4.0,7h3rrea7,2
5,1.0,7i52vltp,1
5,3.5,7ivw72l0,2
5,1.5,7jfb4ttx,0
5,2.0,7jwhypgs,1
5,0.5,7n8p9okf,2
5,5.0,7oew461e,0
5,3.0,7pxfzuq0,0
5,3.0,7q1sudgj,2
5,3.5,7qd8z5e7,1
5,5.0,7st552bd,2
5,2.0,7t9jr2qk,0
5,4.5,7ugz6z9s,0
5,1.5,7vrm081c,0
5,5.0,7w19xxlq,2
5,4.5,7xh761g9,2
5,4.0,7xp3szhz,1
5,3.0,7zr1118b,2
5,5.0,83kz2v3p,0
5,1.5,855dbj30,0
5,2.0,85acs4lk,0
5,1.5,86muphtv,0
5,4.5,86stuueg,2
5,3.0,86vzsrym,1
5,1.0,87g7g5au,2
5,3.5,88yf7igp,0
5,1.5,89fol3pq,0
5,1.5,89sg0cpk,0
5,2.5,8a1cia8s,0
5,3.0,8agznchi,2
5,2.0,8bgnppzf,0
5,1.5,8bw843ek,0
5,4.0,8cvjsisw,1
5,3.5,8dbenul1,0
5,4.0,8dgngwmw,1
5,2.0,8e50vgyi,1
5,3.0,8ehpdwze,2
5,1.0,8f1eqp2n,0
5,0.5,8futmq6e,0
5,4.5,8gmn0tae,1
5,0.5,8gncbgot,0
5,4.0,8hpg90co,0
5,4.0,8is889uq,0
5,3.0,8j7c9grl,0
5,4.0,8jhwamfv,0
5,0.5,8kg6wi88,2
5,1.0,8lku99jc,0
5,5.0,8osoi86y,0
5,2.0,8pod36pz,2
5,0.5,8prn86g6,2
5,3.0,8qzqjtw7,0
5,1.0,8ruux4sw,1
5,2.5,8sc6nbqp,1
5,2.5,8tyrnajb,0
5,3.0,8uctsgh1,0
5,4.0,8uumu8mk,0
5,3.0,8vkrh70j,0
5,4.5,8xck5832,0
5,1.5,8xz0ddci,0
5,5.0,8y4j510s,1
5,3.0,8ybfiz8f,0
5,0.5,8zwfkken,2
5,3.5,90j0a49r,0
5,3.5,91xe475p,0
5,4.0,92t646ti,0
5,1.5,94u821us,0
5,2.0,958u08vb,0
5,2.5,9595vm0k,0
5,1.5,95fc828i,2
5,1.0,96v185b2,1
5,2.0,971d0sir,0
5,5.0,97l3r5tv,1
5,3.0,97n1j0jj,2
5,5.0,99v6mi9t,1
5,5.0,9aohx31y,2
5,3.0,9aw41qhp,0
5,3.0,9bhp3lph,1
5,3.5,9ec6hygx,0
5,1.5,9gy3lnk0,0
5,3.0,9he52hq5,1
5,3.0,9hkh806d,1
5,1.0,9hxihlw9,2
5,4.0,9i47w641,1
5,0.5,9il7coyk,0
5,1.5,9j34u77w,0
5,1.0,9jhn0b7q,0
5,5.0,9jwma2y6,1
5,3.0,9mxvbf17,0
5,3.0,9n7bkayx,2
5,2.0,9o0mc3rd,0
5,5.0,9o3utlfx,0
5,5.0,9od553a6,2
5,1.0,9q3lmsd3,0
5,3.0,9q7zbmwp,0
5,2.5,9quf59td,0
5,2.0,9rg9xe57,0
5,2.0,9rhydy8u,0
5,2.0,9ryu9ady,1
5,5.0,9sjdb7f3,2
5,4.5,9sx2jrit,0
5,4.0,9tdqbwtg,1
5,0.5,9ujofcsm,2
5,2.5,9ukf9vpg,1
5,1.0,9vi8xwu7,1
5,1.0,9vrny92m,1
5,4.5,9wbq9qo2,1
5,2.5,9wnmdvg5,0
5,5.0,9ydjwa2g,0
5,2.0,9zdqyeaa,0
5,1.0,a0pf12jo,0
5,1.0,a0ribcmv,1
5,3.5,a2mqvbj2,0
5,2.0,a2ms5ci4,0
5,5.0,a4d0h6iz,2
5,1.0,a5udnv5f,1
5,4.0,a6296nkd,2
5,3.0,a62k3lma,1
5,1.0,a714injz,0
5,5.0,a73plf6x,1
5,4.5,a793bgc1,1
5,1.5,a7kwf2yo,1
5,2.5,a82mf4gl,0
5,4.5,a8pgh56q,0
5,5.0,a9lfuas1,0
5,1.5,aa08u19x,0
5,1.5,aarthz9w,0
5,1.5,ac00tai9,0
5,1.5,ae8y9exx,2
5,1.0,aeogp8c7,0
5,5.0,aexlwq79,2
5,3.0,agc89fqv,1
5,5.0,agio2sqv,1
5,3.5,ah8uyfe7,1
5,2.0,ai2zcke5,1
5,2.5,aijn1g38,0
5,4.5,aivub6mi,1
5,3.5,aiyg061l,0
5,3.5,akdjoeqk,0
5,4.5,akicyht4,0
5,2.0,aku5atqh,2
5,1.0,anbetkt3,2
5,2.0,anedg12x,1
5,4.0,anen3dor,2
5,3.0,aoti88v7,2
5,1.0,aoyyk5fl,0
5,1.5,ap6yzgbi,0
5,1.5,aq76s37x,2
5,2.5,aqdlfl37,0
5,4.5,aqge7xuu,1
5,1.0,auqh3vtr,1
5,2.0,auu02ibd,0
5,3.5,aw15xmia,0
5,1.0,awbcw3gq,2
5,1.0,awitk3se,0
5,1.0,awyln0kk,0
5,3.5,ax0p751o,0
5,1.0,axbibuo5,2
5,0.5,ay4cnzn5,2
5,3.0,ayhsbfd1,0
5,1.0,ayi928ct,2
5,4.0,b0a0s2fs,1
5,3.0,b0aaozmn,1
5,4.5,b19pjjib,0
5,5.0,b1a1pkae,1
5,4.5,b1xq1v05,0
5,1.5,b21szgvy,1
5,1.5,b23xm6ox,0
5,2.0,b2ju3poi,0
5,1.5,b2znv6pa,0
5,0.5,b31ctbat,2
5,3.0,b3sahy31,0
5,1.0,b3ui95vx,1
5,2.0,b3ukefxq,0
5,2.5,b48oun11,0
5,2.5,b4joa5tx,1
5,1.0,b518n9dx,2
5,1.5,b5329o75,1
5,1.5,b5lldhi5,0
5,3.5,b6dsdiux,1
5,4.0,b6j89491,1
5,1.5,b8j2hn9w,0
5,1.0,b9p5tqhl,0
5,1.0,ba8zx73b,0
5,2.5,bayj4dtg,1
5,1.0,bbn16uf1,2
5,3.0,bcgbdf84,1
5,4.5,bchar8ky,0
5,1.5,bd2ndoug,2
5,3.0,bfm4w84r,0
5,4.5,bgm4dlwz,1
5,5.0,bht3pc5f,1
5,4.5,bhu20y2d,1
5,3.5,biu8slfv,2
5,5.0,bkh2reye,1
5,4.5,ble3xfa3,0
5,4.0,blxlmb9z,1
5,1.0,bnuda70x,0
5,1.0,boqygpow,0
5,1.0,brteb985,0
5,1.0,bs3j3nss,0
5,4.5,btiy6jhr,0
5,1.0,btwrjr87,0
5,4.5,bv6xa8v8,1
5,4.0,bvociyg2,2
5,1.0,bw9lbzvt,0
5,4.5,bwkad2s0,0
5,5.0,bx87ajje,0
5,3.0,bxw5pnjy,0
5,4.0,byjd8w4c,1
5,2.0,bzeqs5oh,0
5,3.0,c0r2nbzo,1
5,1.0,c1ragbqw,2
5,2.5,c2nymio9,0
5,0.5,c3geck81,0
5,3.0,c3ikb81g,0
5,1.5,c3s5n5vo,0
5,1.5,c4u0gxp5,0
5,2.0,c5t38hgo,0
5,5.0,c66xm2n4,0
5,2.0,c6pbr3nn,2
5,5.0,c74zdtnn,0
5,1.5,c8f7a9bq,0
5,4.5,c9bj38gn,2
5,5.0,car394ou,0
5,5.0,caxb9ob9,2
5,2.5,cdctlduc,0
5,3.0,cej0guuc,1
5,1.5,cetdqgff,0
5,2.0,cf453xqa,1
5,4.5,cge5uve3,0
5,4.0,cgiok0ce,0
5,2.5,ch1omeec,0
5,5.0,ch7pjb70,0
5,3.5,chbegdex,0
5,2.5,cja8i0hw,0
5,4.5,cl2pny3w,2
5,3.0,cloeomqq,1
5,4.5,cmqo0nkb,0
5,1.0,cnislmpo,0
5,3.5,co81fi08,1
5,1.5,cogk5kig,2
5,3.5,coryaz2s,2
5,1.0,cqbayzat,2
5,3.5,cry2jfco,0
5,5.0,ct2esfmo,2
5,2.5,ctx39vhi,0
5,1.5,cvp10nx0,2
5,5.0,cw3ci2yk,1
5,3.5,cx4slb0x,1
5,4.0,cx6u4qx8,1
5,2.0,czh3zfb3,1
5,4.0,cztp457w,2
5,2.0,czu0bga0,0
5,2.0,czuq8rw5,0
5,5.0,d0hu681v,2
5,0.5,d11ua0oh,1
5,3.0,d1o2oeyr,0
5,3.0,d1stzy8w,1
5,1.5,d212h4bp,0
5,5.0,d2qffjji,0
5,3.0,d4loia11,1
5,2.5,d56ed4hw,0
5,4.0,d59dck5t,2
5,3.0,d69ta408,0
5,2.0,d6by9p41,0
5,1.0,d7n1zy0b,2
5,1.0,d8p7mgqt,0
5,0.5,da61tfr9,2
5,2.0,dblrxlt1,0
5,4.5,dc8x2v49,1
5,3.0,dcs1rgd0,0
5,1.5,ddg87zxv,0
5,2.0,ddp9swag,0
5,5.0,ddt5qmls,0
5,2.5,ddza1x3z,0
5,5.0,de3mqy2d,1
5,2.5,dfl69g4f,0
5,4.0,dfydh7sf,0
5,4.5,dgnddq80,2
5,4.0,dgwektka,0
5,3.5,dir0jtyb,1
5,2.0,dl2irtdy,0
5,2.0,dl6rbqxp,2
5,2.0,dlpgq0rm,1
5,4.5,dm7rysvj,0
5,3.5,dmh2j6n3,1
5,0.5,dp2t735t,2
5,4.5,dp4umo8l,1
5,4.5,dq2empne,0
5,0.5,dqour5jr,2
5,4.0,dqtnj3y3,0
5,0.5,dqxfcwyu,2
5,4.5,dr7cz1jo,0
5,2.5,drrs2tc1,1
5,2.5,dtkh2ljm,0
5,2.5,dufsielh,2
5,2.5,dv3o8dl3,0
5,4.5,dxabs45r,0
5,5.0,dyhd8p8z,0
5,5.0,dz1ikex1,0
5,4.0,e0skv0bn,0
5,4.0,e16lln3f,2
5,2.0,e2epus6x,0
5,1.5,e2p46wa8,0
5,2.0,e3i3ngmk,0
5,3.0,e4xy1huv,0
5,0.5,e5frjae8,0
5,5.0,e71pykjk,2
5,2.5,e8qubwha,0
5,5.0,e9fjo7tl,2
5,4.0,e9uhe5z2,2
5,1.5,eaglecq7,0
5,3.0,eciycfpr,0
5,5.0,eecwjrdc,0
5,1.0,eee22bzx,0
5,4.5,eeh2a0t8,0
5,2.5,eeugb4x7,1
5,2.0,efk2jj50,0
5,4.5,eg108wcd,0
5,4.5,eh65jhxb,1
5,1.5,ehm4fgos,0
5,2.0,ei3kkp30,1
5,3.5,eici4eit,0
5,1.0,ej9efiq3,1
5,3.0,eje3i558,1
5,4.0,ekkgcy93,1
5,4.0,elmrvpxd,1
5,4.0,em98mikz,1
5,5.0,enli9n34,0
5,1.0,epcel2ez,0
5,1.5,epqbljzn,2
5,4.5,epr1sct6,1
5,0.5,eqfz0wpm,0
5,3.5,er8qrkz3,2
5,5.0,erozilox,0
5,5.0,es806qhz,2
5,3.0,esogd26s,1
5,1.5,eu3rry7p,0
5,3.0,eucpd2ky,1
5,3.0,evc37gi0,0
5,5.0,evodle3x,0
5,5.0,ew78trl9,0
5,3.0,ex9nh1yi,0
5,4.5,ey939w17,1
5,0.5,eyh65q6a,2
5,4.0,ez4cljlc,0
5,2.0,f03san07,1
5,3.0,f0xsisdg,0
5,3.5,f1op9r9x,0
5,1.0,f1ulk9ce,0
5,4.0,f2e4d3bz,1
5,1.0,f3ikyl9d,0
5,1.5,f65l6tws,0
5,1.5,f6muhf3d,1
5,5.0,f8aolprb,1
5,3.0,f8la32zl,0
5,1.0,f99nd3dx,1
5,3.5,f9qcabcx,1
5,3.0,f9s46an9,0
5,5.0,fb1zgn7e,0
5,2.5,fckn8ld4,0
5,4.5,fcrunf38,0
5,1.5,fcvstps9,0
5,5.0,fcxjt7qf,2
5,4.5,fd5rr87z,1
5,4.5,fe8f7tk1,0
5,5.0,ff5rggio,0
5,1.0,ffm5fww3,0
5,2.0,fh6f3dkn,0
5,3.0,fhmr1og4,0
5,3.0,fhy1goud,0
5,1.5,fhy2z49t,2
5,3.5,fiievwy7,0
5,1.5,fjcj6htg,0
5,5.0,fkqd6nvt,1
5,3.0,fleibepf,0
5,3.5,flkjekyo,2
5,1.5,fn7l93wh,0
5,4.5,fo07nxvi,0
5,2.0,fphab5ql,0
5,5.0,frmc8bi5,2
5,0.5,frmgl65z,2
5,5.0,fruzsn26,1
5,3.0,fs8dn7ir,0
5,3.0,fspxett8,0
5,4.5,fsyn4wwx,0
5,4.0,ftp67lkq,0
5,4.5,fvig79k3,0
5,1.0,fvj3cpie,0
5,2.5,fvjh3g7v,1
5,2.0,fxcv5feh,0
5,5.0,fxuk7x12,1
5,1.0,fy1lqk00,2
5,2.0,fymfqvp3,0
5,3.0,fzd4o4xd,0
5,2.0,g28eq99t,0
5,3.0,g42gfovg,0
5,4.0,g4bsu8jf,1
5,3.0,g4ff9x57,0
5,0.5,g4sg2nex,0
5,1.5,g5wpa2ee,2
5,4.0,g8bu2ene,0
5,1.5,g8saag2o,0
5,4.5,gb03fb5t,1
5,5.0,gbffkame,2
5,1.0,gbkgzvc8,1
5,3.5,gd53s4dv,0
5,3.0,gdmhvs2j,0
5,2.5,geb4esu5,2
5,4.5,gf4o3n3z,0
5,3.0,gg0p6ct8,2
5,1.0,ggmm8w2t,0
5,3.0,ggofvijc,1
5,2.5,ghi0ekm5,0
5,1.5,ghktrnsu,0
5,2.0,ghrlj6b2,2
5,4.0,gjdlp10q,0
5,1.5,gjfd1jhb,0
5,3.0,gka6f34c,1
5,4.0,gkcan78j,0
5,1.0,gmi1ewc2,0
5,2.5,gns5omyb,0
5,3.0,go0tueah,0
5,1.0,goqgv2cc,0
5,2.0,gpofwyux,0
5,1.0,gpr86lxe,2
5,4.0,gq9age1b,0
5,2.5,gs3r6en8,1
5,1.5,gu2mt6zp,0
5,4.0,gv1k7u7j,0
5,2.5,gvfbyeyt,0
5,5.0,gw1pr7fw,0
5,4.0,gwm36n75,1
5,3.5,gxbrgy6g,0
5,2.0,gy35gsl2,0
5,5.0,gykudnxf,1
5,1.0,gymjr9i1,0
5,5.0,gyxwwcmg,0
5,1.0,gzvfz8tw,2
5,4.0,h06zxykb,2
5,5.0,h0fh9lem,0
5,1.5,h1b0s2wy,0
5,5.0,h286m32c,1
5,3.5,h3oix9zc,0
5,1.0,h49gsxn9,0
5,5.0,h6dwlmvb,1
5,5.0,h8fvrbch,0
5,3.5,h8vcxudk,1
5,0.5,h97dui9n,0
5,1.5,hb2lieh3,0
5,4.5,hchioraj,0
5,5.0,hdkmzdq9,0
5,2.0,hdrxwy9t,0
5,2.0,hf0jtfmx,0
5,1.0,hfkzu18p,1
5,4.0,hgpfib1z,1
5,4.5,hicqy5sj,0
5,2.0,hj675z1b,0
5,2.5,hjgk8cx2,0
5,4.0,hkyiy1gm,0
5,3.0,hlktf15o,1
5,3.0,hlw3t2rb,0
5,1.5,hmeg2t9m,0
5,3.0,hmpmm9k8,0
5,4.5,hn12194u,0
5,0.5,hp6m6qrn,2
5,3.0,hq4jb2wy,0
5,0.5,hq5um68k,2
5,5.0,hqg5j51t,0
5,1.0,hqo2p060,0
5,1.5,hqoluzz2,0
5,2.0,hrntvohh,0
5,5.0,hsc2x36j,2
5,1.0,hstomkk5,0
5,2.0,hv7y5apt,0
5,1.5,hwywzb0a,0
5,1.5,hxj4z228,0
5,5.0,hxq6zazs,0
5,0.5,hyihoelf,1
5,2.5,hylue5wq,0
5,1.0,hypyxzk2,0
5,2.5,hzu9cw2m,0
5,1.5,i02z0hgx,2
5,4.5,i0d4lxko,0
5,3.0,i0mti49x,1
5,4.0,i1hyk962,0
5,4.5,i1lyno9g,0
5,4.5,i21njpno,1
5,2.5,i2reanan,0
5,4.0,i3674z5x,2
5,3.0,i3681ul1,0
5,1.5,i3b647wv,0
5,1.5,i4t84krs,0
5,3.0,i5i2owvv,0
5,3.0,i5wbndov,0
5,1.5,i9r77o70,2
5,1.5,i9tzr13z,2
5,5.0,iausfh0f,2
5,5.0,icjt8bbw,0
5,4.5,icp5iuwb,0
5,2.5,ids74oez,0
5,3.5,ifoe8x28,1
5,4.0,ig0rnbqb,0
5,3.0,iguhy1z8,0
5,5.0,ih8oxr40,0
5,4.5,ij8wk06v,1
5,3.5,ijnrx18l,1
5,1.5,ikz3vwgc,0
5,1.0,imkeghfd,1
5,2.0,ipoj13va,2
5,3.5,ir86s8j0,0
5,4.5,irqdb024,2
5,4.5,itrv27tm,0
5,3.0,iudsk7ac,1
5,1.5,iv4lzpev,0
5,3.0,ivf3o5yu,1
5,4.5,ivvfcw85,1
5,1.5,ivy95jpw,2
5,3.0,ixun0c8g,2
5,4.0,ixz1835j,0
5,3.0,iy4knx7j,0
5,3.0,izltn367,0
5,1.0,j0496jb7,2
5,1.5,j0exlr7c,1
5,1.0,j10308i3,1
5,3.0,j2mvicsa,0
5,0.5,j35w1vsw,2
5,2.0,j3b964oz,2
5,1.5,j3lk6l8u,1
5,3.5,j4b2534p,0
5,1.0,j5bepvvw,2
5,2.5,j5rlgbl8,0
5,1.0,j8n06hzx,2
5,5.0,j92mfwkj,1
5,1.5,j97ugs3y,0
5,1.0,j9armxm9,0
5,5.0,j9mz0ob5,2
5,2.0,j9vmsfjw,1
5,0.5,jbc74lcu,2
5,1.0,jbtrdvhe,0
5,1.5,jc5rdiwq,2
5,1.0,jc9ugexn,1
5,4.0,jd0dmp46,1
5,5.0,jd1b7asr,0
5,3.0,jf3si5d6,0
5,3.5,jfg80kj6,0
5,5.0,jfiqj1mb,0
5,1.0,jgwvjkbj,0
5,2.0,jh9e85c0,0
5,2.0,jj7hrv78,0
5,1.5,jjbez46k,0
5,1.5,jjraqr85,0
5,1.5,jjtsd4n3,0
5,1.5,jkm496ip,0
5,2.5,jkm5ans8,0
5,3.5,jlslbsp2,1
5,4.0,jozd45ch,0
5,1.0,jpkxjn6e,1
5,3.5,jqgyln7b,0
5,1.5,jr8d6lud,1
5,1.0,js2ppypr,0
5,1.0,jslfu3qt,0
5,2.0,jtbcomd6,0
5,1.0,jttif2z7,0
5,0.5,jtx7ni9b,0
5,4.5,jty4ebdf,0
5,1.0,ju35nyir,0
5,3.0,juooj31c,0
5,1.0,jx3alip6,0
5,4.0,jxbch44o,2
5,1.0,jxr0phr1,0
5,1.5,k02lpwm0,0
5,3.0,k0jy5d67,1
5,4.5,k0mhfs1h,0
5,2.5,k13cchxn,0
5,4.5,k2ixwz9w,0
5,4.0,k2mrd2rs,0
5,0.5,k2skui3u,2
5,1.5,k38xlki3,0
5,5.0,k4dphhfh,1
5,4.5,k8m19by9,1
5,1.0,k9yus2sv,0
5,3.0,kb3z3b8f,2
5,2.0,kb8dz8hd,0
5,4.5,kbt5gdyy,0
5,1.0,kbulgxoa,0
5,4.0,kc2r034w,1
5,1.0,kcyao9i9,2
5,4.0,khfrd1nk,0
5,3.5,khl418zw,0
5,4.0,khrh289z,2
5,1.5,kifqgskc,1
5,3.5,kj7qpydc,2
5,4.0,kjc3j7yz,2
5,1.0,kjovtgua,0
5,3.0,kmd39z91,0
5,2.0,kmmr6184,2
5,2.0,kn1lcsia,0
5,5.0,knpctp4p,2
5,4.0,kol2c721,1
5,3.0,kp63sa3x,0
5,4.5,kp8iph2r,1
5,2.5,kpyti1ju,0
5,1.5,kq7n22wd,0
5,1.5,kqntu6ej,0
5,5.0,kqs3qwfk,0
5,4.0,kqzx9m82,0
5,0.5,kromgrnu,0
5,4.0,ksintgvq,0
5,2.0,ksva9eah,0
5,1.0,kt9sbn40,0
5,1.0,ktrh3seo,0
5,4.5,kvjhv62p,0
5,5.0,kvyvwhja,0
5,1.0,kwq2y3il,0
5,4.0,kx0n2oy5,0
5,2.5,kx1j99yw,0
5,2.0,kx5hihnr,0
5,3.0,ky0pva8y,0
5,5.0,kylls52u,0
5,4.5,l19nsvun,0
5,1.0,l2n0xvmd,0
5,4.0,l41lq2sc,0
5,3.0,l4ci8wr2,2
5,0.5,l5ja7l6h,0
5,2.0,l5q5wc06,0
5,4.0,l611eisi,2
5,3.5,l647du3s,1
5,3.0,l6l24pco,1
5,5.0,l7ohbk7c,0
5,5.0,l8qcqxzw,0
5,1.5,l93978vq,2
5,4.5,lav2iavi,2
5,4.0,lb5cg801,0
5,1.0,ld0vo1rl,1
5,1.5,ldf7uso2,2
5,2.5,ldk21iig,0
5,4.0,le3xa2p8,0
5,2.0,leaj1t3k,0
5,3.5,lfbdji6g,1
5,2.0,lfeyqge5,2
5,1.5,lfndq85x,0
5,1.0,lgbexhfn,1
5,2.5,lgrk3w7w,1
5,3.0,lh9tk4a4,1
5,0.5,ljggnelt,0
5,3.5,ljztowrp,1
5,2.5,ll34i3eg,0
5,1.5,ll4rxd9p,0
5,2.0,llvu16ms,2
5,3.0,lmgn3626,0
5,1.0,lmoekp1m,0
5,1.5,loa5lrhg,0
5,1.5,lob26ih1,1
5,1.5,lotyldfd,2
5,3.0,lqdgvsaq,0
5,5.0,lr8haho9,1
5,1.0,ls3toeo4,0
5,1.0,lt039ueb,0
5,4.0,ltmuw6f8,0
5,4.0,lwaweuym,0
5,1.0,lx2v5co7,0
5,1.5,lxakf79k,0
5,2.5,lysvg3vw,0
5,2.5,lzdwpaki,0
5,4.0,lzocumhd,2
5,5.0,m0b2jlax,0
5,1.0,m0d72ntg,0
5,0.5,m0hivi0u,2
5,1.0,m0q7rm6z,1
5,3.0,m0w0fl2u,0
5,4.5,m2c5bvuj,0
5,4.5,m2cu5iof,0
5,1.0,m3go4tun,0
5,0.5,m45lbfub,0
5,3.5,m55mro2m,1
5,1.0,m5ho8jqp,0
5,2.0,m5u6ryy9,2
5,1.5,m6akijzn,0
5,1.5,m7dwbheg,2
5,0.5,m8p8msgt,0
5,3.0,m8utyd1m,1
5,4.0,m938suxh,0
5,1.0,m9i9gu5g,0
5,1.5,mcru4j6g,0
5,3.5,mcsdem7y,0
5,1.5,mehwd0dk,0
5,4.5,mettlmhz,0
5,1.0,mfiaubqb,0
5,1.0,mg7k1pt8,0
5,2.5,mghgvr76,0
5,1.0,mgp38mdz,0
5,3.0,mh95ueih,1
5,2.0,mhdmy8kq,0
5,3.5,mhfncx8h,1
5,2.0,mhqiqgr7,0
5,3.0,mi0pmyo4,1
5,1.0,mivxm8oh,2
5,0.5,mk62bybt,2
5,2.5,mkfwhv6v,1
5,1.5,mkwpuav6,0
5,1.0,mm4ngrla,0
5,0.5,mmqlwsye,2
5,1.5,mn0l7nar,0
5,0.5,mnhm7jdo,0
5,1.0,mo4luyx6,0
5,1.0,mog52dn8,0
5,1.5,mp3a9c9u,0
5,1.0,mqj071gp,0
5,4.0,mqnqjn0c,1
5,1.5,mqnz9gts,2
5,2.0,mrgw2mnx,0
5,4.0,mrnid1i2,0
5,3.0,mrvk9r4w,0
5,2.0,mslm0auu,0
5,1.0,msohf5oa,0
5,3.5,msvfq7z1,1
5,2.5,mswmkgl4,1
5,1.0,mt5o8xn3,0
5,4.0,mt8zsbhb,0
5,4.5,mtgge7sw,0
5,4.0,mtq6yh25,0
5,4.0,mv7sk5aa,1
5,1.0,mvkgqfkj,2
5,2.0,mwf0fjua,0
5,4.0,mwfr5tzf,0
5,3.0,mwnnmwnw,0
5,2.0,myu0e9vf,0
5,4.5,n0actmsc,0
5,2.0,n0mz098o,2
5,2.0,n1pkj68j,0
5,0.5,n2tckfjq,2
5,4.0,n4qh8vg4,0
5,2.0,n4r40yit,2
5,1.5,n4v4n8d1,0
5,2.5,n69iewmx,0
5,3.0,n7gfsyxs,1
5,1.0,n7ylgqfu,0
5,1.0,n8fwy791,0
5,0.5,n8tvglif,0
5,2.5,n92atcrx,0
5,1.5,n9l86dln,0
5,3.0,naulq6q7,0
5,1.5,nb6miso7,2
5,2.5,nbzi0bvc,0
5,3.0,nc0bsilq,2
5,4.0,ncl2p7kg,0
5,1.5,ndpuezpo,0
5,4.5,ndrja7os,0
5,3.0,ne5r4d4b,0
5,2.5,nf085z53,0
5,3.0,nf2vd6o1,0
5,1.5,nf51yjmj,0
5,5.0,ngby52hd,0
5,1.5,ngsstnpr,0
